x,y,z
-52.725584,140.706677,24.229076
-52.141452,139.617183,24.352615
-51.558183,138.524692,24.476377
-50.975876,137.429239,24.600355
-50.394627,136.330854,24.724542
-49.814535,135.229572,24.848931
-49.235699,134.125425,24.973515
-48.658214,133.018445,25.098288
-48.082181,131.908666,25.223242
-47.507696,130.796120,25.348370
-46.934858,129.680839,25.473666
-46.363764,128.562856,25.599123
-45.794513,127.442205,25.724733
-45.227201,126.318918,25.850492
-44.661928,125.193027,25.976390
-44.098791,124.064565,26.102424
-43.537888,122.933565,26.228584
-42.979318,121.800060,26.354866
-42.423176,120.664082,26.481263
-41.869563,119.525664,26.607768
-41.318575,118.384839,26.734375
-40.770311,117.241639,26.861078
-40.224869,116.096098,26.987870
-39.682346,114.948247,27.114746
-39.142840,113.798120,27.241699
-38.606450,112.645749,27.368724
-38.073273,111.491166,27.495814
-37.543407,110.334406,27.622964
-37.016950,109.175500,27.750167
-36.494000,108.014481,27.877418
-35.974655,106.851382,28.004711
-35.459012,105.686235,28.132042
-34.947171,104.519073,28.259403
-34.439228,103.349929,28.386790
-33.935281,102.178836,28.514197
-33.435429,101.005826,28.641619
-32.939770,99.830932,28.769051
-32.448401,98.654187,28.896488
-31.961419,97.475623,29.023924
-31.478920,96.295275,29.151355
-31.000916,95.113190,29.278778
-30.527353,93.929434,29.406190
-30.058177,92.744069,29.533589
-29.593330,91.557160,29.660973
-29.132757,90.368769,29.788340
-28.676403,89.178961,29.915688
-28.224210,87.987799,30.179736
-27.776125,86.795347,30.711675
-27.332090,85.601669,31.243501
-26.892049,84.406828,31.775204
-26.455948,83.210887,32.306771
-26.023729,82.013911,32.838192
-25.595338,80.815964,33.369454
-25.170718,79.617108,33.900546
-24.749814,78.417408,34.431454
-24.332569,77.216927,34.962166
-23.918928,76.015728,35.492669
-23.508835,74.813877,36.022950
-23.102234,73.611435,36.552996
-22.699069,72.408467,37.082791
-22.299285,71.205037,37.612323
-21.902825,70.001208,38.141577
-21.509633,68.797044,38.670539
-21.119654,67.592608,39.199194
-20.732833,66.387965,39.727527
-20.349112,65.183177,40.255523
-19.968436,63.978309,40.783166
-19.590750,62.773424,41.310441
-19.215997,61.568586,41.837333
-18.844122,60.363858,42.363825
-18.475068,59.159305,42.889901
-18.108781,57.954989,43.415544
-17.745203,56.750975,43.940739
-17.384280,55.547326,44.465469
-17.025954,54.344106,44.989717
-16.670172,53.141378,45.513465
-16.316876,51.939206,46.036697
-15.966010,50.737654,46.559395
-15.617520,49.536786,47.081541
-15.271348,48.336665,47.603120
-14.927440,47.137354,48.124111
-14.585739,45.938918,48.644498
-14.246189,44.741420,49.164262
-13.908735,43.544924,49.683386
-13.573321,42.349494,50.000000
-13.239891,41.155192,50.000000
-12.908388,39.962083,50.000000
-12.578758,38.770231,50.000000
-12.250944,37.579699,50.000000
-11.924891,36.390550,50.000000
-11.600542,35.202849,50.000000
-11.277842,34.016659,50.000000
-10.956734,32.832044,50.000000
-10.637164,31.649068,50.000000
-10.319075,30.467793,50.000000
-10.002411,29.288284,50.000000
-9.687116,28.110605,50.000000
-9.373136,26.934819,50.000000
-9.060412,25.760989,50.000000
-8.748891,24.589180,50.000000
-8.438516,23.419455,50.000000
-8.129230,22.251877,50.000000
-7.820979,21.086511,50.000000
-7.513707,19.923421,50.000000
-7.207357,18.762668,50.000000
-6.901874,17.604319,50.000000
-6.597201,16.448435,50.000000
-6.293284,15.295081,50.000000
-5.990066,14.144321,50.000000
-5.687491,12.996217,50.000000
-5.385503,11.850834,50.000000
-5.084047,10.708236,50.000000
-4.783066,9.568486,50.000000
-4.482506,8.431647,50.000000
-4.182309,7.297784,50.000000
-3.882421,6.166960,50.000000
-3.582785,5.039238,50.000000
-3.283345,3.914683,50.000000
-2.984046,2.793358,50.000000
-2.684831,1.675327,50.000000
-2.385645,0.560653,50.000000
-2.086433,-0.550600,50.000000
-1.787137,-1.658369,50.000000
-1.487703,-2.762589,50.000000
-1.188074,-3.863197,50.000000
-0.888194,-4.960129,50.000000
-0.588008,-6.053322,50.000000
-0.287461,-7.142712,50.000000
0.013505,-8.228235,50.000000
0.314945,-9.309828,50.000000
0.616915,-10.387426,50.000000
0.919470,-11.460968,50.000000
1.222667,-12.530388,50.000000
1.526561,-13.595622,50.000000
1.831208,-14.656609,50.000000
2.136665,-15.713282,50.000000
2.442986,-16.765580,50.000000
2.750228,-17.813439,50.000000
3.058446,-18.856793,50.000000
3.367697,-19.895581,50.000000
3.678037,-20.929739,50.000000
3.989520,-21.959202,50.000000
4.302204,-22.983907,50.000000
4.616143,-24.003790,50.000000
4.931395,-25.018788,50.000000
5.248014,-26.028837,50.000000
5.566056,-27.033873,50.000000
5.885578,-28.033834,50.000000
6.206635,-29.028654,50.000000
6.529283,-30.018270,50.000000
6.853578,-31.002620,50.000000
7.179576,-31.981638,50.000000
7.507332,-32.955262,50.000000
7.836903,-33.923427,50.000000
8.168344,-34.886070,50.000000
8.501712,-35.843128,50.000000
8.837061,-36.794537,50.000000
9.174449,-37.740233,50.000000
9.513930,-38.680152,50.000000
9.855561,-39.614230,50.000000
10.199397,-40.542405,50.000000
10.545495,-41.464612,50.000000
10.893910,-42.380788,50.000000
11.244698,-43.290870,50.000000
11.597915,-44.194792,50.000000
11.953616,-45.092492,50.000000
12.311859,-45.983907,50.000000
12.672698,-46.868971,50.000000
13.036189,-47.747623,50.000000
13.402388,-48.619797,50.000000
13.771352,-49.485431,50.000000
14.143136,-50.344461,50.000000
14.517795,-51.196823,50.000000
14.895386,-52.042453,50.000000
15.275964,-52.881288,50.000000
15.659586,-53.713264,50.000000
16.046307,-54.538318,50.000000
16.436184,-55.356385,50.000000
16.829271,-56.167403,50.000000
17.225625,-56.971307,50.000000
17.625302,-57.768034,50.000000
18.028357,-58.557519,50.000000
18.434846,-59.339701,50.000000
18.844826,-60.114514,50.000000
19.258352,-60.881895,50.000000
19.675480,-61.641781,50.000000
20.096265,-62.394107,50.000000
20.520765,-63.138811,50.000000
20.949034,-63.875828,50.000000
21.381128,-64.605095,50.000000
21.817104,-65.326548,50.000000
22.257016,-66.040123,50.000000
22.700922,-66.745758,50.000000
23.148876,-67.443387,50.000000
23.600935,-68.132948,50.000000
24.057155,-68.814377,50.000000
24.517591,-69.487610,50.000000
24.982299,-70.152583,50.000000
25.451336,-70.809234,50.000000
25.924756,-71.457497,50.000000
26.402616,-72.097310,50.000000
26.884972,-72.728609,50.000000
27.371880,-73.351330,50.000000
27.863395,-73.965409,50.000000
28.359573,-74.570784,50.000000
28.860470,-75.167389,50.000000
29.366142,-75.755162,50.000000
29.876646,-76.334039,50.000000
30.392035,-76.903956,50.000000
30.912368,-77.464849,50.000000
31.437699,-78.016656,50.000000
31.968084,-78.559311,50.000000
32.503579,-79.092753,50.000000
33.044240,-79.616916,50.000000
33.590123,-80.131737,50.000000
34.141284,-80.637153,50.000000
34.697778,-81.133099,50.000000
35.259662,-81.619513,50.000000
35.826991,-82.096330,50.000000
36.399821,-82.563488,50.000000
36.978208,-83.020921,50.000000
37.562208,-83.468567,50.000000
38.151877,-83.906362,50.000000
38.747270,-84.334242,50.000000
39.348444,-84.752144,50.000000
39.955454,-85.160003,50.000000
40.568356,-85.557757,50.000000
41.187206,-85.945342,50.000000
41.812060,-86.322693,50.000000
42.442974,-86.689747,50.000000
43.080003,-87.046441,50.000000
43.723204,-87.392711,50.000000
44.372632,-87.728494,50.000000
45.028343,-88.053725,50.000000
45.690393,-88.368340,50.000000
46.358839,-88.672277,50.000000
47.033734,-88.965472,50.000000
47.715137,-89.247860,50.000000
48.403102,-89.519379,50.000000
49.097685,-89.779965,50.000000
49.798942,-90.029553,50.000000
50.506930,-90.268080,50.000000
51.221703,-90.495484,50.000000
51.943318,-90.711699,50.000000
52.671830,-90.916662,50.000000
53.407296,-91.110311,50.000000
54.149744,-91.292683,50.000000
54.899142,-91.464034,50.000000
55.655453,-91.624648,50.000000
56.418637,-91.774811,50.000000
57.188657,-91.914806,50.000000
57.965474,-92.044916,50.000000
58.749049,-92.165427,50.000000
59.539345,-92.276623,50.000000
60.336322,-92.378788,50.000000
61.139943,-92.472206,50.000000
61.950168,-92.557162,50.000000
62.766960,-92.633939,50.000000
63.590280,-92.702822,50.000000
64.420089,-92.764095,50.000000
65.256349,-92.818042,50.000000
66.099022,-92.864948,50.000000
66.948069,-92.905097,50.000000
67.803452,-92.938772,50.000000
68.665132,-92.966259,50.000000
69.533070,-92.987842,50.000000
70.407230,-93.003804,50.000000
71.287571,-93.014430,50.000000
72.174055,-93.020004,50.000000
73.066645,-93.020811,50.000000
73.965302,-93.017135,50.000000
74.869986,-93.009259,50.000000
75.780660,-92.997468,50.000000
76.697286,-92.982047,50.000000
77.619824,-92.963279,50.000000
78.548237,-92.941450,49.866648
79.482486,-92.916842,49.673137
80.422533,-92.889740,49.478412
81.368338,-92.860429,49.282481
82.319864,-92.829193,49.085354
83.277073,-92.796316,48.887039
84.239925,-92.762081,48.687547
85.208382,-92.726775,48.486886
86.182407,-92.690680,48.285068
87.161960,-92.654081,48.082102
88.147002,-92.617262,47.877999
89.137497,-92.580507,47.672768
90.133404,-92.544101,47.466419
91.134687,-92.508328,47.258963
92.141305,-92.473472,47.050410
93.153221,-92.439817,46.840768
94.170397,-92.407648,46.630048
95.192794,-92.377248,46.418259
96.220373,-92.348903,46.205409
97.253096,-92.322895,45.991508
98.290924,-92.299511,45.776562
99.333820,-92.279032,45.560581
100.381745,-92.261745,45.343570
101.434660,-92.247933,45.125536
102.492526,-92.237881,44.906486
103.555306,-92.231871,44.686426
104.622961,-92.230190,44.465359
105.695453,-92.233121,44.243290
106.772742,-92.240948,44.020222
107.854792,-92.253956,43.796159
108.941562,-92.272429,43.571102
110.033015,-92.296650,43.345052
111.129113,-92.326905,43.118009
112.229816,-92.363477,42.889974
113.335087,-92.406651,42.660944
114.444886,-92.456711,42.430917
115.559177,-92.513941,42.199890
116.677919,-92.578626,41.967858
117.801075,-92.651049,41.734817
118.928606,-92.731495,41.500759
120.060474,-92.820248,41.265677
121.196640,-92.917592,41.029562
122.337067,-93.023812,40.792406
123.481714,-93.139192,40.554196
124.630545,-93.264016,40.314921
125.783520,-93.398568,40.074568
126.940601,-93.543133,39.833122
128.101750,-93.697994,39.590568
129.266929,-93.863436,39.346888
130.436098,-94.039744,39.102065
131.609219,-94.227201,38.856079
132.786255,-94.426092,38.608910
133.967165,-94.636700,38.360534
135.151913,-94.859311,38.110930
136.340460,-95.094208,37.860071
137.532766,-95.341675,37.607933
138.728795,-95.601998,37.354487
139.928506,-95.875459,37.099706
141.131863,-96.162344,36.843558
142.338825,-96.462936,36.586013
143.549264,-96.777388,36.327062
144.762831,-97.105543,36.066758
145.979145,-97.447194,35.805164
147.197824,-97.802136,35.542342
148.418489,-98.170163,35.278355
149.640759,-98.551071,35.013270
150.864251,-98.944653,34.747150
152.088586,-99.350705,34.480063
153.313383,-99.769022,34.212076
154.538260,-100.199396,33.943255
155.762837,-100.641624,33.673669
156.986733,-101.095500,33.403387
158.209567,-101.560819,33.132477
159.430957,-102.037375,32.861010
160.650524,-102.524962,32.589054
161.867886,-103.023376,32.316681
163.082663,-103.532411,32.043961
164.294472,-104.051861,31.770965
165.502935,-104.581522,31.497764
166.707668,-105.121188,31.224430
167.908293,-105.670653,30.951034
169.104427,-106.229712,30.677648
170.295691,-106.798160,30.404343
171.481702,-107.375791,30.131193
172.662080,-107.962400,30.000000
173.836445,-108.557781,30.000000
175.004414,-109.161730,30.000000
176.165609,-109.774041,30.000000
177.319646,-110.394508,30.000000
178.466146,-111.022926,30.000000
179.604728,-111.659089,30.000000
180.735011,-112.302793,30.000000
181.856613,-112.953832,30.000000
182.969155,-113.612000,30.000000
184.072254,-114.277092,30.000000
185.165531,-114.948903,30.000000
186.248604,-115.627228,30.000000
187.321092,-116.311860,30.000000
188.382614,-117.002595,30.000000
189.432791,-117.699227,30.000000
190.471239,-118.401551,30.000000
191.497580,-119.109361,30.000000
192.511431,-119.822452,30.000000
193.512412,-120.540619,30.000000
194.500143,-121.263656,30.000000
195.474241,-121.991358,30.000000
196.434326,-122.723520,30.000000
197.380018,-123.459935,30.000000
198.310936,-124.200400,30.000000
199.226697,-124.944707,30.000000
200.126923,-125.692653,30.000000
201.011231,-126.444031,30.000000
201.879241,-127.198637,30.000000
202.730571,-127.956264,30.000000
203.564842,-128.716708,30.000000
204.381672,-129.479762,30.000000
205.180680,-130.245223,30.000000
205.961485,-131.012883,30.000000
206.723706,-131.782539,30.000000
207.466963,-132.553984,30.000000
208.190875,-133.327013,30.000000
208.895060,-134.101421,30.000000
209.579138,-134.877002,30.000000
210.242728,-135.653551,30.000000
210.885449,-136.430863,30.000000
211.506919,-137.208732,30.000000
212.106759,-137.986952,30.000000
212.684587,-138.765320,30.000000
213.240023,-139.543628,30.000000
213.772685,-140.321672,30.000000
214.282192,-141.099246,30.000000
214.768164,-141.876145,30.000000
215.230220,-142.652164,30.000000
215.667979,-143.427096,30.000000
216.081059,-144.200738,30.000000
216.469081,-144.972883,30.000000
216.831662,-145.743326,30.000000
217.168423,-146.511861,30.000000
217.478982,-147.278284,30.000000
217.762958,-148.042388,30.000000
218.019971,-148.803969,30.000000
218.249640,-149.562821,30.000000
218.451583,-150.318739,30.000000
218.625420,-151.071517,30.000000
218.770770,-151.820950,30.000000
218.887252,-152.566832,30.000000
218.974485,-153.308959,30.000000
219.032088,-154.047124,30.000000
219.059680,-154.781122,30.000000
219.056881,-155.510749,30.000000
219.023309,-156.235798,30.000000
218.958583,-156.956065,30.000000
218.862324,-157.671343,30.000000
218.734149,-158.381428,30.000000
218.573678,-159.086114,30.000000
218.380529,-159.785195,30.000000
218.154323,-160.478467,30.000000
217.894678,-161.165724,30.000000
217.601213,-161.846760,30.000000
217.273548,-162.521371,30.000000
216.911557,-163.189374,30.000000
216.515861,-163.850659,30.000000
216.087217,-164.505127,30.000000
215.626378,-165.152678,30.000000
215.134103,-165.793216,30.000000
214.611145,-166.426640,30.000000
214.058262,-167.052853,30.000000
213.476209,-167.671755,30.000000
212.865742,-168.283248,30.000000
212.227616,-168.887233,30.000000
211.562588,-169.483613,30.000000
210.871413,-170.072287,30.000000
210.154848,-170.653158,30.000000
209.413647,-171.226126,30.000000
208.648567,-171.791094,30.000000
207.860364,-172.347962,30.000000
207.049794,-172.896632,30.000000
206.217612,-173.437005,30.000000
205.364573,-173.968982,30.000000
204.491435,-174.492466,30.000000
203.598953,-175.007357,30.000000
202.687883,-175.513557,30.000000
201.758979,-176.010966,30.000000
200.813000,-176.499487,30.000000
199.850699,-176.979021,30.000000
198.872833,-177.449469,30.000000
197.880159,-177.910732,30.000000
196.873430,-178.362712,30.000000
195.853405,-178.805310,30.000000
194.820837,-179.238428,30.000000
193.776484,-179.661966,30.000000
192.721101,-180.075827,30.000000
191.655443,-180.479912,30.000000
190.580267,-180.874121,30.000000
189.496329,-181.258357,30.000000
188.404384,-181.632520,30.000000
187.305188,-181.996513,30.000000
186.199497,-182.350235,30.000000
185.088066,-182.693590,30.000000
183.971653,-183.026478,30.000000
182.851012,-183.348800,30.000000
181.726899,-183.660458,30.000000
180.600070,-183.961353,30.000000
179.471281,-184.251386,30.000000
178.341288,-184.530460,30.000000
177.210846,-184.798475,30.000000
176.080712,-185.055332,30.000000
174.951640,-185.300934,30.000000
173.824172,-185.535225,30.000000
172.698389,-185.758245,30.000000
171.574311,-185.970045,30.000000
170.451959,-186.170676,30.000000
169.331354,-186.360191,30.000000
168.212518,-186.538641,30.000000
167.095470,-186.706078,30.000000
165.980231,-186.862552,30.000000
164.866823,-187.008117,30.000000
163.755267,-187.142822,30.000000
162.645582,-187.266720,30.000000
161.537790,-187.379863,30.000000
160.431912,-187.482301,30.000000
159.327968,-187.574087,30.000000
158.225980,-187.655272,30.000000
157.125968,-187.725908,30.000000
156.027953,-187.786046,30.000000
154.931955,-187.835737,30.000000
153.837996,-187.875035,30.000000
152.746097,-187.903989,30.000000
151.656278,-187.922651,30.000000
150.568559,-187.931074,30.000000
149.482963,-187.929308,30.000000
148.399509,-187.917405,30.000000
147.318219,-187.895417,30.000000
146.239114,-187.863396,30.000000
145.162213,-187.821393,30.000000
144.087538,-187.769459,30.000000
143.015110,-187.707646,30.000000
141.944950,-187.636006,30.000000
140.877078,-187.554590,30.000000
139.811516,-187.463449,30.000000
138.748283,-187.362637,30.000000
137.687402,-187.252203,30.000000
136.628892,-187.132199,30.000000
135.572774,-187.002678,30.000000
134.519070,-186.863690,30.000000
133.467800,-186.715288,30.000000
132.418985,-186.557522,30.000000
131.372646,-186.390445,30.000000
130.328803,-186.214108,30.000000
129.287478,-186.028562,30.000000
128.248691,-185.833859,30.000000
127.212464,-185.630051,30.000000
126.178816,-185.417189,30.000000
125.147769,-185.195325,30.000000
124.119343,-184.964511,30.000000
123.093560,-184.724797,30.000000
122.070440,-184.476236,30.000000
121.050004,-184.218879,30.000000
120.032272,-183.952777,30.000000
119.017267,-183.677983,30.000000
118.005007,-183.394548,30.000000
116.995515,-183.102523,30.000000
115.988811,-182.801960,30.000000
114.984917,-182.492910,30.000000
113.983851,-182.175426,30.000000
112.985637,-181.849558,30.000000
111.990293,-181.515358,30.000000
110.997842,-181.172878,30.000000
110.008304,-180.822170,30.000000
109.021700,-180.463285,30.000000
108.038050,-180.096274,30.000000
107.057376,-179.721189,30.000000
106.079698,-179.338082,30.000000
105.105037,-178.947004,30.000000
104.133414,-178.548007,30.000000
103.164850,-178.141142,30.000000
102.199365,-177.726461,30.000000
101.236981,-177.304016,30.000000
100.277718,-176.873858,30.000000
99.321597,-176.436039,30.000000
98.368638,-175.990609,30.000000
97.418864,-175.537622,30.000000
96.472294,-175.077128,30.000000
95.528949,-174.609179,30.000000
94.588850,-174.133827,30.000000
93.652019,-173.651122,30.000000
92.718475,-173.161117,30.000000
91.788239,-172.663864,30.000000
90.861333,-172.159413,30.000000
89.937777,-171.647817,30.000000
89.017592,-171.129127,30.000000
88.100799,-170.603394,30.000000
87.187419,-170.070670,30.000000
86.277472,-169.531007,30.000000
85.370980,-168.984456,30.000000
84.467962,-168.431069,30.000000
83.568441,-167.870898,30.000000
82.672436,-167.303993,30.000000
81.779969,-166.730407,30.000000
80.891060,-166.150191,30.000000
80.005731,-165.563397,30.000000
79.124001,-164.970076,30.000000
78.245893,-164.370280,30.000000
77.371426,-163.764060,30.000000
76.500621,-163.151468,30.000000
75.633500,-162.532556,30.000000
74.770083,-161.907374,30.000000
73.910391,-161.275976,30.000000
73.054445,-160.638412,30.000000
72.202265,-159.994733,30.000000
71.353873,-159.344992,30.000000
70.509289,-158.689240,30.000000
69.668534,-158.027529,30.000000
68.831629,-157.359909,30.000000
67.998594,-156.686434,30.000000
67.169451,-156.007153,30.000000
66.344221,-155.322119,30.000000
65.522923,-154.631384,30.000000
64.705580,-153.934999,30.000000
63.892211,-153.233015,30.000000
63.082838,-152.525485,30.000000
62.277481,-151.812459,30.000000
61.476162,-151.093989,30.000000
60.678900,-150.370127,30.000000
59.885718,-149.640925,30.000000
59.096635,-148.906433,30.000000
58.311673,-148.166705,30.000000
57.530852,-147.421790,30.000000
56.754193,-146.671741,30.000000
55.981717,-145.916609,30.000000
55.213445,-145.156446,30.000000
54.449398,-144.391303,30.000000
53.689596,-143.621233,30.000000
52.934060,-142.846286,30.000000
52.182812,-142.066514,30.000000
51.435871,-141.281969,30.000000
50.693259,-140.492702,30.000000
49.954996,-139.698765,30.000000
49.221104,-138.900209,30.000000
48.491603,-138.097086,30.000000
47.766514,-137.289448,30.000000
47.045858,-136.477346,30.000000
46.329655,-135.660831,30.000000
45.617927,-134.839956,30.000000
44.910694,-134.014772,30.000000
44.207978,-133.185330,30.000000
43.509798,-132.351683,30.000000
42.816176,-131.513880,30.000000
42.127132,-130.671975,30.000000
41.442688,-129.826019,30.000000
40.762864,-128.976062,30.000000
40.087681,-128.122158,30.000000
39.417160,-127.264357,30.000000
38.751321,-126.402711,30.000000
38.090186,-125.537272,30.000000
37.433775,-124.668091,30.000000
36.782109,-123.795219,30.000000
36.135209,-122.918709,30.000000
35.493096,-122.038611,30.000000
34.855791,-121.154978,30.000000
34.223313,-120.267861,30.000000
33.595685,-119.377312,30.000000
32.972928,-118.483382,30.000000
32.355060,-117.586122,30.000000
31.742105,-116.685585,30.000000
31.134082,-115.781821,30.000000
30.531012,-114.874883,30.000000
29.932916,-113.964822,30.000000
29.339816,-113.051690,30.000000
28.751731,-112.135537,30.000000
28.168682,-111.216417,30.000000
27.590691,-110.294379,30.000000
27.017779,-109.369477,30.000000
26.449965,-108.441761,30.000000
25.887271,-107.511283,30.000000
25.329718,-106.578094,30.000000
24.777326,-105.642247,30.000000
24.230116,-104.703792,30.000000
23.688110,-103.762782,30.000000
23.151328,-102.819267,30.000000
22.619790,-101.873300,30.000000
22.093518,-100.924932,30.000000
21.572532,-99.974214,30.000000
21.056854,-99.021199,30.000000
20.546503,-98.065937,30.000000
20.041502,-97.108481,30.000000
19.541870,-96.148882,30.000000
19.047628,-95.187190,30.000000
18.558798,-94.223459,30.000000
18.075400,-93.257740,30.000000
17.597455,-92.290084,30.000000
17.124984,-91.320542,30.000000
16.658007,-90.349167,30.000000
16.196546,-89.376009,30.000000
15.740621,-88.401121,30.000000
15.290253,-87.424554,30.000000
14.845463,-86.446360,30.000000
14.406271,-85.466589,30.000000
13.972699,-84.485295,30.000000
13.544768,-83.502527,30.000000
13.122497,-82.518339,30.000000
12.705909,-81.532781,30.000000
12.295023,-80.545905,30.000000
11.889861,-79.557762,30.000000
11.490443,-78.568405,30.000000
11.096791,-77.577885,30.000000
10.708925,-76.586252,30.000000
10.326865,-75.593560,30.000000
9.950633,-74.599859,30.000000
9.580250,-73.605201,30.000000
9.215736,-72.609638,30.000000
8.857112,-71.613221,30.000000
8.504399,-70.616001,30.000000
8.157618,-69.618031,30.000000
7.816790,-68.619362,30.000000
7.481935,-67.620045,30.000000
7.153074,-66.620132,30.000000
6.830228,-65.619675,30.000000
6.513419,-64.618725,30.000000
6.202666,-63.617334,30.000000
5.897990,-62.615553,30.000000
5.599413,-61.613434,30.000000
5.306955,-60.611028,30.000000
5.020637,-59.608387,30.000000
4.740480,-58.605563,30.000000
4.466504,-57.602607,30.000000
4.198731,-56.599571,30.000000
3.937181,-55.596506,30.000000
3.681875,-54.593464,30.000000
3.432834,-53.590496,30.000000
3.190079,-52.587655,30.000000
2.953630,-51.584991,30.000000
2.723509,-50.582556,30.000000
2.499736,-49.580402,30.000000
2.282332,-48.578580,30.000000
2.071317,-47.577142,30.000000
1.866714,-46.576140,30.000000
1.668542,-45.575625,30.000000
1.476822,-44.575648,30.000000
1.291575,-43.576261,30.000000
1.112822,-42.577516,30.000000
0.940584,-41.579465,30.000000
0.774881,-40.582158,30.000000
0.615735,-39.585648,30.000000
0.463166,-38.589986,30.000000
0.317195,-37.595223,30.000000
0.177842,-36.601412,30.000000
0.045130,-35.608603,30.000000
-0.080922,-34.616849,30.000000
-0.200293,-33.626200,30.000000
-0.312962,-32.636709,30.000000
-0.418908,-31.648427,30.000000
-0.518110,-30.661406,30.000000
-0.610547,-29.675696,30.000000
-0.696199,-28.691351,30.000000
-0.775045,-27.708421,30.000000
-0.847064,-26.726958,30.000000
-0.912235,-25.747013,30.000000
-0.970538,-24.768638,30.000000
-1.021951,-23.791885,30.000000
-1.066453,-22.816805,30.000000
-1.104025,-21.843450,30.000000
-1.134644,-20.871871,30.000000
-1.158291,-19.902120,30.000000
-1.174944,-18.934248,30.000000
-1.184583,-17.968308,30.000000
-1.187187,-17.004350,30.000000
-1.182734,-16.042426,30.000000
-1.171205,-15.082588,30.000000
-1.152578,-14.124887,30.000000
-1.126833,-13.169376,30.000000
-1.093948,-12.216104,30.000000
-1.053903,-11.265125,30.000000
-1.006677,-10.316489,30.000000
-0.952250,-9.370249,30.000000
-0.890599,-8.426455,30.000000
-0.821706,-7.485160,30.000000
-0.745548,-6.546414,30.000000
-0.662105,-5.610270,30.000000
-0.571356,-4.676779,30.000000
-0.473281,-3.745993,30.000000
-0.367858,-2.817963,30.000000
-0.255067,-1.892741,30.000000
-0.134886,-0.970377,30.000000
-0.007296,-0.050925,30.000000
